,_PO_,_PO_.1,_PO_.2,_PO_.3,_PO_.4,_PO_.5,_PO_.6,_PO_.7,_PO_.8,_PO_.9,_PO_.10,_PO_.11,_PO_.12,_PO_.13,_PO_.14,_PO_.15,_PO_.16,_PO_.17,_PO_.18,_PO_.19,_PO_.20,_PO_.21,_PO_.22,_PO_.23,_PO_.24,_PO_.25,_PO_.26,_PO_.27,_PO_.28,_PO_.29,_PO_.30,_PO_.31,_PO_.32,_PO_.33,_PO_.34,_PO_.35,_PO_.36,_PO_.37,_PO_.38,_PO_.39,_PO_.40,_PO_.41,_PO_.42,_PO_.43,_PO_.44,_PO_.45,_PO_.46,_PO_.47,_PO_.48,_PO_.49,_PO_.50,_PO_.51,_PO_.52,_PO_.53,_PO_.54,_PO_.55,_PO_.56,_PO_.57,_PO_.58,_PO_.59,_PO_.60,_PO_.61,_PO_.62,_PO_.63,_PO_.64,_PO_.65,_PO_.66,_PO_.67,_PO_.68,_PO_.69,_PO_.70,_PO_.71,_PO_.72,_PO_.73,_PO_.74,_PO_.75,_PO_.76,_PO_.77,_PO_.78,_PO_.79,_PO_.80,_PO_.81,_PO_.82,_PO_.83,_PO_.84,_PO_.85,_PO_.86,_PO_.87,_PO_.88,_PO_.89,_PO_.90,_PO_.91,_PO_.92,_PO_.93,_PO_.94,_PO_.95,_PO_.96,_PO_.97,_PO_.98,_PO_.99
Dividends per Share,0.011074713864868309,0.040318401348633105,0.0029330300656163887,0.039896796622904955,0.022219520964036298,0.04088898781772545,0.04070990249567195,0.0025039042793433297,0.006188900672757919,0.03226335566397719,-0.03543817219251515,-0.011667074891145351,0.008259442716877115,0.025338777226480255,-0.00818457798970065,0.024284179651604385,-0.014765820338328904,-0.0025336299634217633,-0.0164197443020139,-0.007788347582658271,-0.008220130474242752,-0.0050279799603934455,0.0005012162920927741,0.023603759079407167,-0.008839992293851458,0.025438501703757457,0.003881556877680972,0.028461420174851256,0.017042510589846058,0.010616738921346455,0.009520530449764631,0.004922732584297569,0.0190443054053152,0.03431798771328599,0.01857945089206927,0.012115137570561398,0.03773741283978762,0.037198692942817455,0.04950543381536181,0.0405412291635119,0.008636833196344467,0.025438501703757457,0.014804148233824567,0.05976468254597694,-0.007734083774016837,0.026785328822878467,0.031196134914512893,0.010566191984763742,0.015319038342184222,0.026785328822878467,0.040480570282665426,0.039967562925896816,0.03756384234969497,0.03233821351954139,-0.01597705237848903,0.014544409750298228,0.013624523908093301,0.015412466620996094,0.013336942685798074,0.006849728193791354,0.03242593789461579,0.014963894471127757,0.031448653534943055,0.01330818480455364,0.008878159607174823,0.020802690116881777,0.037468552477075964,0.03176574471227442,0.004239001541904441,0.04181263621717089,0.021236765424704884,0.03113142105666441,0.007318314521054614,0.03156156514418924,0.02602437694065688,0.0355913735097586,0.03767675395894115,0.027989250244889394,0.031083504128065546,0.013865284880325741,0.02332262228612826,0.03849341222651653,0.0037230335311544266,0.01975928284930585,0.006270350508804626,0.0024437818572121987,0.028972308884358606,0.01999692329444751,0.03186581304681173,0.03331942672916463,0.03110714288439057,0.0023495305189428226,0.0051799948248045635,0.033884324894375525,0.017629385755147258,0.0019612369831766,0.02573036407033567,0.041751679499376346,-0.0034107440707520555,0.02629884809344476
Book Value per Share,0.0254415590704999,0.04078326512531527,0.009886697594590998,0.03036694193266602,0.049950047060210216,0.04123832710536185,0.02616102769337509,0.012408280793025668,0.01688329928072771,0.04061359696611275,0.01680327820772455,0.004122414839405164,0.0065202952145618715,0.059027853157301594,0.0025826703841545853,0.02984342482784136,0.005301017789610986,0.02640724319495975,-0.0011657756294983584,-0.001075721517155198,0.007054171772084078,0.0052869246838320024,0.015368631481985758,0.03809300633169214,-0.012014711895508127,0.04087266198969098,0.02633650698524623,0.025489394664483325,0.037042869694957285,0.02602294847016691,0.01569621269210484,0.012485123833018504,0.009156654875046287,0.045348608102169424,0.03914231642288224,0.03045232675771962,0.019183392352874022,0.03452841225956328,0.04497805081786171,0.043251774669499705,0.044220533043954416,0.04466410364121145,0.015943101339624805,0.05875524770198262,0.004510336726559781,0.04020333120696222,-0.0063422335429603564,-0.006486846743480945,0.009498969970701215,0.028895934421619127,0.03245243528388782,0.025784084159593317,0.01916290269715639,-0.006005159395068701,-0.015238539955580012,0.004262697033584612,0.0032226125666357467,0.0033369345394168555,0.02163994530744219,0.04185212722841762,0.018701219800096862,0.01691275094725738,0.01879237050998452,0.006997421671999781,0.01489324564296918,0.0224008433093794,0.01655367284107556,-0.0067929125240680874,-0.016404986242857716,0.046431706905199335,0.023029032406679553,0.021424912095837047,0.028367015734268742,0.03175852530977903,0.040081275881999334,0.029723346252072538,0.017123025812089087,0.030818749379895382,0.0246837502716783,0.017730240636011186,0.038555962644762756,0.019183392352874022,0.004243995606041981,0.005642199374221677,0.03051222426283086,-0.016271471133674657,0.004796928169097603,0.01336050300389833,0.007252718158372976,0.007248178104692087,0.03967752985890646,0.01289185277498341,-0.018439236681101458,0.026668124697209215,-0.0071997202238008075,0.013959549533029315,0.02850905400390705,0.03805921228731478,0.04387643671972158,0.04270944817601629
Tangible Book per Share,0.04278107844148365,0.0421095146631176,0.011549997000921184,0.0422570158480515,0.04882084314656312,0.04350161188275375,0.03791195742371468,-0.0009889193472491554,0.003373615162989772,0.052700670029670306,-0.00014991729789354984,0.02002670923775293,0.0072930385923554684,0.05920408613086482,0.010375859162302825,0.031056198718485035,0.022253179489285117,0.02814889109669795,0.011043255325994466,0.0047620303601135245,0.010268843866785778,0.02149320144555866,0.01954897225470121,0.054425672604926104,-0.0010318311512522937,0.02814889109669795,0.012421169044675686,0.03539978584566191,0.04565933957643255,0.043684919308690215,0.016982605695542982,0.025147971674804283,0.022332194831754686,0.04859206977027324,0.04571026356151818,0.015059524054771912,0.025538275126712928,0.04185762876383892,0.04833631170155745,0.04417880625258375,0.029232917175276915,0.028055058393173196,0.023519061681204156,0.059736556635340214,0.01674505168790319,0.02493412836764088,0.003197970410779401,-0.021069622203150368,0.022991984770111003,0.025051283663142587,0.04604285102835662,0.026911593792502398,0.037536994460789494,0.020611663748953558,-0.02294278921863682,-0.002623361162309507,-0.002623361162309507,0.0036945520166699764,0.005470888695868408,0.04204795313863545,0.04033861837550677,0.007867817861917422,0.032400116710541826,0.00704184235644977,0.0030034773987044033,0.009562948053116842,0.026327704720283136,0.020307527593689555,-0.0020719282728923873,0.054318792677149424,0.02926625611191568,0.03234868606898535,0.03584823773232936,0.037270127928395146,0.029598724701391976,0.0375278507450728,0.03394950828813005,0.03343527156624375,0.0318057904206631,0.022296591809030864,0.04417880625258375,0.03790945576814421,0.017994306208175447,0.004742298318413076,0.04039441966584036,-0.029945853563270116,0.006131603786333979,0.014401822411674538,0.02319999491252983,0.022326624092876404,0.047596819116810525,0.016411761238702034,-0.03064827256021866,0.029628637132271648,0.014799445977485982,-0.0037341695480532003,0.013221998258691858,0.04130010173808602,0.028858259077531583,0.028071138481116406
Total Debt per Share,0.014526105230055455,0.04480627347762206,0.03113434024030684,0.010867889991211495,0.02101244381921465,0.04494440566655375,0.04364196837721758,0.00911844264627881,0.010563088709376361,0.051859021758847636,0.013696547003175767,0.021651385726527077,-0.013504696928356983,0.046080310476750264,-0.002553857758074352,0.016497353163187872,0.031659508743860164,0.03368634203894665,0.013929678408577804,0.0012747906523256644,-0.0028147242863619916,0.019691299889749884,0.01703114512776568,0.026803225172244073,-0.0100099873319432,0.03468426799167056,0.022429435503621083,0.027138139402404938,0.033104940912266526,0.009733761432250987,0.0007937077332027653,0.005099002368592174,0.005123429507219266,0.03197971977510092,0.02920496508880726,0.03794609434377105,0.007109024069341474,0.007741284759404797,0.0320251195143764,0.029331208948670938,0.03430960989392522,0.03430960989392522,-0.0003033121339890573,0.029534701546999775,-0.006121212275408669,0.03211749845110159,0.010000792452086111,0.010202501470394119,-0.0003033121339890573,0.03212548207637671,0.027924302333304445,0.031869061235781676,0.009326207901881666,0.012671041478917651,0.00960936724201086,0.013317710144001299,0.012916944130673121,-0.0032629611851423303,0.013127275856001396,0.05188927640403995,0.014673190742281456,0.019931478495113196,0.040412696932593105,-0.00014106023575373742,0.021239487825205353,0.027883467708572925,0.009912427032424332,0.013829505120733672,0.009387388216800492,0.04634864328238372,0.002202959208537414,0.036923208912659204,0.05236789474172165,0.038074773666675596,0.03456095045595846,0.0068336064608664916,0.009378460630281386,0.024808161642881237,0.04075092258558484,-0.002394778857881942,0.02920496508880726,0.009733761432250987,0.020377091775950595,0.0010190325836098735,0.020437450251778972,0.008193774927796379,0.013838948611247376,0.0047607767156004534,0.015338745488818003,0.015706413876172,0.03375569344197832,0.015038764909104814,0.009387388216800492,0.03252468376841903,0.013918425242083761,0.009387388216800492,0.022976825323250825,0.028211167107681134,0.03468426799167056,0.031299752501335265
Month End Stock Price,-0.00981171213367757,-0.00791780309765663,-0.01883513889969307,0.002963360740217819,-0.005317769622078713,0.009047171832349434,0.009047171832349434,-0.02486618392119295,-0.02134664490982225,0.03510558235277187,-0.033189663079335005,-0.020777385462234586,-0.02064190416618401,0.030471347816362144,-0.019511469467087365,0.006839297260055948,0.0061435920705895765,0.0018149772307577338,-0.014145336873885854,-0.016374095152328957,-0.020400906982655197,-0.0015060685710263121,0.015018850318648755,0.004754231016465814,-0.01685442056905015,0.002841291757521764,0.002939647264950782,0.01379776336713081,0.019336791446763632,0.0015322612315198858,-0.01579330244593752,-0.012780425716638549,-0.016524277574555712,0.02159690503557027,0.002194199258886679,-0.01763936203428375,0.001995366706282971,0.0019604203656380455,0.021542722983322115,0.002194199258886679,0.0033143053626961145,0.002939647264950782,-0.020514339362944875,0.01746338041155459,-0.021311556934278594,0.0033143053626961145,0.0003558403827040725,-0.021586288532296133,-0.022582459759048122,0.0018149772307577338,0.0022861603790669733,0.0016888170653794918,0.0018475087563918613,0.004854614571953703,-0.03506283009482146,-0.018067437519127188,-0.02069987671834446,-0.020406456877971074,-0.021153857478843116,0.010233064678711275,0.007104359654753922,-0.014435279884771097,0.02398867017959797,-0.017699853236534398,-0.0112940339747318,-0.0021130961416139064,0.002015768430099291,0.004765694450603614,-0.025570299068502195,0.029495549780734452,-0.012761377172599873,0.025820833134826447,0.010890409171821887,0.02362296345116245,0.0021364465805923955,0.0015880616996093223,0.0027358782878435695,-0.005454955787443587,0.021420238365919397,-0.018896055721706308,0.002194199258886679,0.0022050733339159683,-0.0010029501530736315,-0.016135250935836037,-0.0018626367952103567,-0.024099520577348682,0.005155889061747824,-0.012416500030354008,0.007014564023917277,0.00807413740896621,0.01988613323869496,-0.010779749548966412,-0.024189443097556905,0.01929740948581452,0.005105955133986942,-0.027653431586002034,0.0033143053626961145,0.012122808532929005,0.0013385163393455821,-0.004056647760597454
ROE %,0.03283068196246739,0.045973596997465616,0.014978085968378026,0.01354776685887725,0.03449752521371199,0.046289162481580104,0.05039024182711623,0.009255738674285226,0.017540402244864344,0.07597066628072058,0.02008479855912154,0.0267972440727693,-0.0016285725421666623,0.03764150954269379,-0.001850748666633652,0.019175594542962002,0.011608678775091837,0.03609269076303624,0.021311170112011318,0.003617738433946721,-0.005876795988349742,0.03078571508765904,0.007577143959451281,0.046567869516256945,0.0014669976488004754,0.03664227152240164,0.04005275127518865,0.020620324383043842,0.035905227364348744,0.015652008074727553,-0.00022194366901710089,0.018406866643726285,0.01778262583332119,0.03660393933472029,0.01690525452380516,0.026859296077262874,0.007998953401742752,7.211056621974406e-05,0.03140038813906401,0.01690525452380516,0.03664227152240164,0.032903136046913646,0.0013277888566918822,0.05798366490485691,0.012972334525812847,0.0882817556604857,0.017644793160339012,0.012658985393562045,0.010886178583137304,0.03727618921202486,0.01077636856533438,0.017443249026072537,0.0033717266597862797,0.005494077515274204,0.009505334708127975,0.001027183476600615,-0.0017852416083984075,0.005660947588995452,0.010605329318651576,0.011972491318316928,0.010106349662136103,0.02423311608463636,0.04711155304168855,-0.003442178969896354,0.01796358276055411,0.03384598013247055,0.003529081120397971,0.009859552157434712,0.009893853091432174,0.032387881912739856,0.013149887016104454,0.04740291501180606,0.016840251842799202,0.10574264163895448,0.027024335179889256,0.029818653719148623,0.003526562365237681,0.017959435554034703,0.04740291501180606,-0.002816287605970548,0.009578144412558673,0.07190021940736252,0.021836868512315692,-0.005941696043277287,0.02696398286200085,0.06896088386962171,0.005491446189220687,0.013090343043666259,0.019059913795459633,0.013514074462636435,0.03960190002324672,-0.009915955392455962,0.005911003575893522,0.027809627726808468,0.010465082390207495,0.010415641774839888,0.03609269076303624,0.02230345528439975,0.04063958177952691,0.03664227152240164
ROE % Adjusted to Book Value,-0.012444118452726294,0.0009678991996617896,-0.0272229841023211,0.003951614970669825,-0.0072971527454022515,0.00547913823255205,0.0064042228059593385,-0.02704807219236094,-0.03277754517496967,0.004411805909383013,-0.03314581634715852,-0.013950947871808294,-0.033655969595302974,0.02140750770996006,-0.021441849991298105,0.005628421220813289,-0.012707720927450247,-0.0015721987887174684,-0.02208839722134752,-0.021793629555166134,-0.01892096614127877,-0.017239471420861845,0.0007164328267183738,0.0062397204927128755,-0.031614988252557416,-0.0013287394339909528,-0.005245304301476831,0.013005773250930958,0.010394944818564582,-0.012629454689111537,-0.015594866620427793,-0.014445611003254926,-0.013413181094492464,0.021004181186095035,0.0016475351045193692,-0.02080378073265284,0.0034648480037543787,0.002564542714421611,0.021157143243549344,0.0003459031562926271,-0.0007689981043590846,-0.0031580672864030663,-0.021687277723937012,0.017476200977965463,-0.023637859451434207,-0.0020019773640008068,0.004501772071061602,-0.023172753542691455,-0.024659811826159117,-0.012702095179043332,0.00190329317323516,0.0008248777470863502,0.0030807666006690223,0.00421039045673006,-0.02487165657291537,-0.022314004665294207,-0.020085862975346466,-0.020496886407671007,-0.021256820761329218,-0.002542861185731467,0.006317046650663426,-0.017152332909053124,0.003013799778324602,-0.023633439475493373,-0.012919750151990162,-0.005139847606608013,0.0011111738569026899,0.0036428519976982716,-0.02974237594361452,0.01939383628298543,-0.01666626878285033,0.003531132502254847,-0.002542861185731467,0.0017114879320659598,-0.0015985884971146213,0.004288317661910705,0.0029802228107332304,-0.008306406501875446,0.0032778282083186848,-0.024660200429757653,0.00018286668185308642,0.002564542714421611,-0.017848217811432678,-0.019789297473224568,-0.004975492716177174,-0.027434460137826334,0.005886811818945079,-0.01672581275528853,0.011968417315443495,0.011489798977761798,0.020950676812648082,-0.012060356905548202,-0.02875096480248583,0.01897796413529287,0.003637190909739235,-0.028184175930125187,-0.005361281271215528,0.013680672091950351,-0.015872583558250476,-0.0005176575423258452
ROA %,-0.0024455049437448577,0.007715094149583176,-0.0018822928990184715,0.015268229101281613,0.0045162164095730725,0.011528811786532377,0.007715094149583176,-0.00873231466105389,-0.003074497274208855,0.04669437328861878,-0.0011852648279788215,-0.005328597607276799,-0.0123548514214002,0.03710020859250241,-0.011519621314703046,0.012663616257882548,0.011193958344601945,0.017270880909647963,-0.012679798713297141,-0.002292961747769021,-0.011166070495791856,0.002108995030943884,0.031129118396467387,0.017642593235088086,-0.005184663757537763,0.013404646013766374,0.01263289713875826,0.02071596201234016,0.024906751140211063,0.013737191801573203,-0.01271388888953531,-0.006860055134790844,-0.0021761627422542183,0.021832223494303502,0.0067264091305593975,-0.013819705650493768,0.005322075110932514,0.01519515256485112,0.018462698300167762,0.001816651435373037,0.013154685822165975,0.0032888517049918004,-0.01808978933609731,0.025823901674832204,-0.02629627739862793,0.017973696265550287,0.013029521743018994,-1.2380657879677154e-05,-0.013237092839045972,0.0077756776389236205,0.0019792028069732827,0.004934152778263422,0.010125917395964508,0.007684886808534478,-0.015022783833820072,-0.007071000325157764,-0.01670085286257813,-0.02040183769967385,-0.012050765430734156,0.01028884539442487,0.027355553378766728,0.0561704146118939,0.03195900090404014,-0.015724073969364066,-0.005400612933655604,-0.0002896708481420411,0.02285168112880267,0.01361245204178658,-0.011376210295668189,0.03338528537360125,-0.001609987858305152,0.036573963990744196,0.01934243550770225,0.03637840417286363,0.008133555508278904,0.02284916237364238,0.00692428820219145,0.0015290207516541524,0.03164588748983984,-0.012101699173955923,0.020091056949690867,0.02284916237364238,0.01296144962894255,-0.010085325509121706,0.013275191314690644,0.04623526649901286,0.0073702363131026094,-0.011299384368163719,0.02116347525408333,0.02116347525408333,0.03958448074438503,-0.008423741468558316,-0.010276988448424316,0.021443645583091787,0.018850350073820417,-0.01848621766920912,0.0077756776389236205,0.01689374070274574,0.003992471543754822,0.06249825989870156
Return-on-Tangible-Equity,0.0450307934838639,0.045382957799710986,0.0073512948393306765,-0.002046504107389453,0.027221427157761685,0.043067300097630885,0.04521529793388308,-0.006000444740792054,-0.0009851470695061823,0.05189844223238735,-0.0005660727042626803,0.02060950489846628,-0.019706300183225674,0.038206706865596046,-0.01887473157003698,0.007506857373844912,0.011163729157945978,0.02291014940850877,0.010202937103926585,-0.018456151866698117,-0.019546917909929976,0.01771481910468676,0.018823032894284903,0.034690301391897535,-0.029750916505112752,0.023844548835885982,0.022801079750382095,0.014618679970815814,0.020034220739399252,-0.0019046497398896795,-0.012929396655468512,0.005559371043507795,0.007188193681660069,0.023564294246927436,0.020080003299063107,0.023702578355495142,-0.0012020610435963053,-0.006270624258949455,0.022485878820778623,0.020197374731987613,0.02266669005378226,0.02336347672342465,-0.002586318220557592,0.0366012956355386,-0.006886977168395673,0.02336347672342465,-0.0016537041276928279,-0.0019211621141761335,-0.0006629540567122238,0.02345435697527212,0.01868738105654272,0.018892585009879993,-0.0014930872613605319,-0.0010979206713177389,-0.013036868908519579,-0.0028796030283843067,-0.001994109801238918,-0.004004496315326547,-0.0032377872851100664,0.01761057961840004,0.01588241381614334,0.004655199660691185,0.033886692235926136,0.0007078545164219386,0.004347206657793479,0.018529201366846926,-0.003137460058262988,-0.001310158328379927,-0.007513405327363134,0.038206706865596046,0.005280689362954269,0.033369868686742715,0.01753771039248789,0.03342159945601721,0.01966291532375165,-0.0013801756521143477,-0.0019775189658018293,0.012931564069010656,0.034157535608232585,0.002422917088531535,0.018892585009879993,-0.0016334799460505063,0.014353608590310391,-0.016032469517451242,0.026947777121025744,-0.008473728264079775,0.0010878500083031503,0.004967841096579915,0.0006547758408194989,-0.0019203752636049991,0.02006772459810367,-0.0071467855442662615,-0.007924642385145687,0.02044027438584698,-0.0011451201065452352,-0.0053841783765547786,0.02406185893777032,0.014853922494624205,0.023358068106452273,0.02155442875906782
Return-on-Tangible-Asset,0.0015539092985122156,0.010890401153793226,-0.008269180722343363,0.0010369838586432338,-0.0016941669512168273,0.012986205808449554,0.013367082815093499,-0.03842614596366846,-0.023452939262138896,0.035606465413250146,-0.023699771972815437,-0.004684629265557474,-0.024099955767655015,0.025718449870759167,-0.03439161479155769,0.0035159605072066107,0.00026401213197486863,-0.004045923619629755,-0.022203465463378008,-0.03189848067319531,-0.02554226888103972,0.0004602317083349638,0.01011162347508296,-0.009701321914773853,-0.03188506176696816,0.00041484881461946324,-0.003376592836900998,0.008337490013754585,0.012978193725482338,-0.0034729357257598068,-0.01611025176724788,-0.013492495048054243,-0.024069608729348657,0.016257806460949233,-0.016512935772795348,-0.022458113171045967,-0.002809323322474954,-0.003339724937929104,0.0026321445457351145,-0.013993399905715754,-0.003376592836900998,-0.016847954937025955,-0.03496103121507054,0.0025352385495744315,-0.0364386112280053,-0.01770278070386936,-0.013156791643557762,-0.0542026569449525,-0.03503249402604549,-0.01770278070386936,-0.003635135635783406,-0.005464521858901724,-0.013700124777568202,-0.01201016269400686,-0.05596954033030563,-0.033257133745023565,-0.028895424008268153,-0.034692112301973034,-0.0320599016535858,0.00022691841751064801,0.0033077628992398997,-0.014260651919961577,0.015064650579262125,-0.03521657989590964,-0.024416071803859893,-0.0021153725152714613,0.0016464355003737016,0.004813339058498747,-0.039443625755958556,0.015307607580237682,-0.016824172414816516,0.01868339594959056,0.011682483960215803,0.019390633848715467,-0.015962600789812834,-0.0034774757794406945,-0.003954145430163515,-0.023493061105372606,0.007859693474002465,-0.03498386477550956,0.001968699570386965,0.002464458255565883,0.00034732009908877877,-0.030027775226437126,-0.01917138437707572,-0.027275816060073087,-0.0015813340914867524,-0.016298533813092687,0.0017458591749047285,-0.008229375341875636,0.013717919836275612,-0.015372822468754386,-0.037124645522302754,0.002492763849717944,-0.011364628277952982,-0.05713086041331917,-0.015962600789812834,0.005879031898394052,-0.0041619005893684564,0.00043038257748799144
ROC (Joel Greenblatt) %,0.012906334101462575,0.008551700822180671,0.01953963112062269,-0.005351679256057684,0.0724630448957139,0.009035063687412904,0.01261787441845596,0.01530869595760884,0.018484373045345937,0.01623577877452544,0.014124627876734009,0.04458131566794436,0.013840527542049536,0.012471225401559777,0.009150281644063962,0.022669073701348887,0.0340281393488428,0.010062358439163695,0.03742354018315189,0.009733483574200459,0.009159467791876406,0.0015954281951834097,0.031755327868710576,0.026707570583876256,-0.0013110666665161834,0.005156229057086173,0.010062358439163695,0.02320006175855542,0.023299093458349865,-0.0066175060101459245,0.016972346473560693,0.0156902888781113,0.021510006154036015,0.02472993000685226,0.009811010784016035,0.05354395648424308,-0.009791453406296571,-0.009469485717348153,0.024566935032605375,0.005759982803235069,-0.005113955025355462,-0.007869264996542235,0.0042351905184434425,0.023547805630053133,0.0141829698284331,0.00562068457389253,-0.018762712417675832,0.01382920420376362,0.016184046412543833,0.004848935698884416,0.009538890038547292,0.010686137675035772,-0.006316596928615708,-0.012175415686745707,0.008591151890883426,0.026216975167606373,0.026216975167606373,0.0187019484123359,0.010370584317144818,0.030076100345427466,0.02321062882816175,0.0017154231245408822,0.008611502697582617,-0.007020182425322251,0.06928155892362452,-0.0028125891679610195,-0.009487799975742174,-0.017980858254093096,0.01005988346958091,0.014204211623696878,0.025933771580737428,-0.00045777586850751385,0.029411370913536607,0.014247355254353031,0.006254602263515744,-0.010505326924735965,-0.010505326924735965,0.03846479568401122,0.012719933259602242,-0.012565448900314222,0.011111815671922936,-0.015508322574237622,-0.006645421087750151,0.004778997746551428,0.011916048960175467,0.0022403765809910128,-0.013064712521932694,0.031245848151882753,-0.013269647661084398,-0.01972520378679305,0.024813301142132437,0.02188272529562946,0.013753791585213995,0.029051979191755662,-0.01810051454139316,0.014924589784887166,0.010062358439163695,0.022221164827256418,0.004848935698884416,0.009362812825008601
